Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-04-17,196.4,301.8,472.6,519.2,384.4,260.6,259.8,235.2,431.4,246.8,332.2,363.6,214.4,555.8,336.6,349,210.8,259.2,694.8,442.6,153.8,258.8,239.2,481,963.2,534.6,144.8,108.8,315.4,339.1,745.7,211.16,560.1642292
2020-04-18,196.4,301.8,472.6,519.4,384.4,260.6,259.8,240,431.4,246.8,339.2,363.6,214.4,590.4,336.6,359.8,210.8,259.2,697.2,442.6,153.8,310.8,258,510.4,963.2,534.6,144.8,118.8,315.4,339.8,747.9,211.16,585.7676624
2020-04-19,196.4,302,477,519.8,390,260.6,259.8,244.4,431.8,246.8,346.2,363.6,214.4,590.4,336.6,359.8,217.2,259.2,697.2,442.6,167,314.6,258,510.4,963.2,534.6,144.8,120.8,315.4,344.2,748.6,214.68,585.9411354
2020-04-20,196.4,303.6,498.2,524.8,390,260.6,259.8,304.4,431.8,246.8,346.4,363.6,214.4,590.4,336.6,359.8,228.4,259.2,697.2,442.6,178.8,322.6,258.8,510.4,963.2,534.8,145,121.8,349.8,355.7,750.3,215.8,586.6897833
2020-04-21,198,311.6,501.4,569.2,390,260.6,259.8,314.2,435.6,246.8,349.2,363.6,214.4,590.4,336.6,359.8,228.4,259.2,701.2,442.6,204.2,322.8,258.8,510.4,963.2,535,158,122,350,382.5,755.8,215.8,587.7019242
2020-04-22,198,311.6,527,579.8,390,260.6,260,315.6,435.8,246.8,353.6,363.6,214.4,595,336.6,359.8,228.4,259.2,701.8,442.6,205.2,322.8,258.8,510.6,963.2,535,174.6,122.2,350,383.1,762.7,215.8,592.0346859
2020-04-23,198,314,535,580,394.6,267.8,261.2,315.6,435.8,246.8,353.6,363.6,214.4,602,336.6,359.8,228.4,259.2,703.8,442.6,206,322.8,258.8,510.6,963.2,535,174.6,122.2,356.2,383.1,762.9,215.8,597.9584944
2020-04-24,198.2,314,540,580.2,394.8,267.8,261.2,326.4,435.8,259.2,353.6,363.6,214.4,641.6,336.6,359.8,230.8,259.2,713.6,442.6,211.2,322.8,258.8,513.4,963.2,535.2,174.6,122.2,356.2,383.1,762.9,216.04,630.5657061
2020-04-25,198.2,314.6,596.2,580.2,395.6,267.8,261.2,335.2,435.8,283.6,353.6,363.6,214.4,673.8,336.6,359.8,244.6,259.2,774,442.8,211.8,323,259.2,514.6,963.2,535.2,174.6,122.4,356.2,383.1,762.9,217.42,658.8179572
2020-04-26,199.4,314.6,605.2,580.2,395.6,267.8,261.2,336,435.8,364.6,353.6,364.6,216.4,683.4,336.8,359.8,279.2,266.2,783.4,442.8,212,323,264.2,514.6,963.2,535.2,174.6,122.4,356.2,383.1,762.9,220.88,667.76
2020-04-27,205,314.6,605.2,580.2,395.6,269.4,261.2,336,435.8,364.6,353.6,365,216.4,690.4,344.8,363.8,287,274.6,783.4,450,212,326.4,295.4,514.6,963.2,538.2,174.6,122.6,356.2,383.1,762.9,220.88,673.36
2020-04-28,205.2,314.6,605.2,580.2,395.6,271.6,261.2,336,436.2,365,353.6,399.4,216.4,698,347.6,377.6,292,274.6,783.4,490,212,333.4,296.8,514.6,964.4,638.4,178,122.6,356.2,383.1,762.9,220.88,686.08
2020-04-29,205.2,314.6,605.2,581,395.8,271.6,261.2,336,436.6,365,353.6,426.6,216.4,735.4,353,392.2,297.8,274.6,783.4,490,212,333.4,297.4,514.6,1004.8,699.2,182.8,122.6,356.2,383.1,762.9,220.88,728.16
2020-04-30,205.2,314.8,608.2,635.6,395.8,271.6,363.2,336,438.4,365,353.6,432.2,217.8,735.4,388.8,449,297.8,274.8,783.4,491,212,333.4,297.4,514.6,1006.6,699.2,182.8,122.6,356.2,383.1,786.2,223.18,728.16
2020-05-01,208,315,608.2,636.8,396,271.8,486,336,441.2,365,358,432.2,218,735.4,389.4,449.2,297.8,275.6,785.2,491,212,333.4,297.4,514.6,1006.6,699.2,182.8,122.6,356.2,383.9,849.4,223.38,728.16
2020-05-02,208.8,315,608.2,638,396.2,272,486,336,493.8,365,391.8,455.2,228.2,747.4,395,449.2,297.8,275.6,818,492.8,213.8,333.4,297.4,514.6,1006.6,699.2,182.8,122.6,356.2,383.9,872.6,232.58,737.76
2020-05-03,208.8,316.4,608.4,638,396.4,272,486,336,504.2,365,391.8,457.8,327,747.4,395.2,449.6,297.8,275.6,825.8,492.8,213.8,333.4,297.4,514.6,1010.8,699.2,182.8,134,356.2,383.9,893,272.36,737.76
2020-05-04,208.8,320.8,608.6,638,396.6,272,486,336,524.2,365,391.8,460.8,327,751,395.2,449.6,297.8,275.6,826.8,492.8,251,333.4,297.4,514.6,1010.8,699.2,183,188.4,356.2,383.9,914.2,272.36,740.64
2020-05-05,209,320.8,616.8,638,396.6,272,486,336,572.4,365,393,460.8,327,771.8,395.2,489,298,275.6,833,492.8,265.8,343.2,297.4,514.6,1010.8,699.2,183,192.6,356.2,383.9,930.4,272.36,757.28
2020-05-06,217,321,621.2,638,396.8,272.2,486,336,572.6,365,393,463.6,327,771.8,395.2,505.2,298.4,275.6,877.8,492.8,265.8,343.2,297.4,517.4,1010.8,699.2,183.2,193.4,356.2,383.9,940.9,272.54,757.28
