Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-04-18,133.8,227.1,389.2,259,178.2,245,300,213.4,286.6,262.4,344.6,371.2,141.4,225.8,248.8,155.4,208.3,87.2,398.6,335.4,102.2,149.2,176.4,283,503.4,400.6,148,91.8,181.6,209.8,712.2,142.06,397.6433757
2020-04-19,133.8,229.1,390.6,266.4,189.8,245,300.6,213.4,286.6,262.4,346.2,371.4,141.6,225.8,248.8,155.6,211.9,88.8,399,335.4,106.8,151.8,176.4,283,504,400.6,148.2,93.4,181.6,209.8,712.2,142.26,398.1168155
2020-04-20,134,231.1,390.6,266.4,193.8,245,300.6,220.6,286.6,262.6,362.8,371.4,143.6,225.8,248.8,155.8,214.3,88.8,399,335.4,123.2,164,176.4,283,504,402.4,148.2,94,188.4,214.4,712.2,144.06,398.4238391
2020-04-21,154.2,232.1,390.6,284.8,194.2,245,300.6,221.2,287,262.6,363,371.4,143.8,225.8,248.8,155.8,214.3,89.2,399,335.4,140,165.4,176.4,283,504,404,150,94.2,188.6,214.6,726.4,144.42,399.081039
2020-04-22,154.2,239.1,395.4,308.8,194.2,245,300.8,261.6,287,263.2,363,371.4,143.8,225.8,248.8,157,214.3,89.4,399.2,335.4,142.6,165.6,176.4,283,504,404,162.4,94.4,188.6,215.8,728.6,145.12,401.5012701
2020-04-23,154.2,239.1,401.6,308.8,202.2,245,300.8,261.8,287,263.4,363,371.6,146.6,228,248.8,162.2,214.3,89.6,399.2,335.4,154,165.6,176.4,283,504,404.4,162.4,94.4,196,218,729.4,154.82,402.7155806
2020-04-24,157.7,239.1,418.2,308.8,202.2,245,301,266.6,287,263.4,363,371.6,146.6,281.2,248.8,162.4,214.3,89.6,431.2,335.4,174.2,165.6,176.4,284.2,504,404.6,162.4,94.6,196.6,224.6,729.4,162.4,416.2253517
2020-04-25,159.7,239.1,418.6,308.8,205.2,245,301,288.8,287,290.8,363,371.6,146.6,283,248.8,162.4,215.7,89.6,497.4,335.4,174.2,171.8,176.4,287.4,504,404.6,162.6,94.8,199.6,224.6,729.4,162.42,418.0162842
2020-04-26,161.7,239.1,434.6,308.8,205.2,245,301.2,290.4,287,301.2,363,373.8,153,283,248.8,162.4,217.9,91.4,501,335.4,176.8,171.8,184,287.4,504,404.6,162.6,94.8,200.8,224.6,730,162.42,431.2562206
2020-04-27,183,239.1,434.6,308.8,206.8,245.6,301.2,290.4,287,301.2,363,374.2,153.2,293,268.6,162.6,217.9,105,503.6,339.8,181.4,179.4,184,287.4,504,405.4,162.8,95,204.4,224.6,730,162.62,431.5252687
2020-04-28,183,239.1,434.6,308.8,206.8,246.2,301.2,290.4,287,303.2,363,376,154.2,298.4,277.4,165.6,226.5,105,504.2,347.4,181.6,185.2,188.4,287.4,504.4,420.8,164.4,95,204.6,224.8,730,164.52,431.9949419
2020-04-29,183,239.1,434.6,309.6,206.8,246.4,301.2,290.4,287,304.4,363.2,385.4,154.2,308.2,278.6,173.2,229,105,504.2,347.6,181.6,186,195.8,287.4,529,421,172.6,95,204.6,224.8,730,172.66,432.687243
2020-04-30,190.5,239.1,442.2,334,206.8,246.6,320.8,290.4,288.6,304.4,363.2,388,154.2,308.4,289.6,182.4,229.4,112.2,504.2,348.8,181.6,186,196.8,287.4,533.8,427.8,172.6,95.2,204.6,227.4,767.2,173.5,440.6255272
2020-05-01,194.5,239.1,442.2,334,206.8,246.6,321,290.4,297,304.4,363.6,393.2,154.2,317,289.6,183.2,229.4,112.4,504.4,348.8,219.2,186.6,196.8,287.6,534.2,427.8,172.8,129.2,204.6,227.6,799.8,173.84,441.8101493
2020-05-02,202.5,239.1,448.4,334,206.8,246.6,321.6,290.4,298.4,304.4,363.6,393.4,154.2,318,289.6,238.4,232.4,112.4,506.4,348.8,247.8,189.4,196.8,287.6,534.2,430.2,172.8,140.4,204.6,227.8,810.4,174.46,447.49381
2020-05-03,202.7,245.1,448.4,334,208.2,246.6,321.6,290.4,308.2,304.4,364.2,393.4,156.8,327.6,290.2,238.4,246.6,112.4,535.2,348.8,247.8,189.4,196.8,287.6,589.2,432.6,172.8,140.4,214.6,227.8,823,174.46,453.5506489
2020-05-04,205.7,246.1,449.4,334.2,208.4,246.6,321.6,312.4,308.4,304.4,373.2,394.8,156.8,340.8,290.2,240.2,249.6,121,535.2,349.6,247.8,189.6,206.4,293,597.4,445,184.4,140.4,216.6,227.8,823,184.92,456.7193727
2020-05-05,221.7,246.1,449.4,336.2,209,251,325,316.2,314.6,304.4,373.2,408.2,156.8,346.6,290.2,240.2,252.4,121,542.6,349.8,247.8,201.6,206.4,293,597.4,445.6,184.6,140.6,216.6,227.8,827.6,186.3,459.1913856
2020-05-06,222.2,249.1,449.6,336.2,210,253.2,328.8,318,314.8,304.4,373.2,418,157,369,290.2,240.2,253.8,121,542.6,349.8,248,219.2,217,294.6,597.6,445.8,185,140.8,233.8,227.8,828.6,187.5,461.2737708
2020-05-07,269.2,249.4,449.6,347.2,211.2,253.2,329,318.2,315,304.4,373.2,448,169.2,374,291,240.8,257.2,129,544.6,365.6,248,219.2,225.4,295.6,597.8,445.8,187.8,141,233.8,227.8,828.6,190.14,464.0169731
2020-05-08,272.2,263.4,449.6,347.2,211.2,253.2,329,318.2,318.4,305,383.8,448,169.2,381.4,291.8,240.8,263.2,129,544.8,367,254.2,219.2,226,306.2,598.4,451.2,188.4,141.2,234.2,238.6,828.6,190.68,466.2378095
2020-05-09,273.2,266.4,450.2,347.2,211.2,253.2,329,318.2,322.8,307.2,390,448,169.2,381.4,291.8,242,268.2,167.8,545.8,367.8,255.2,219.2,226.6,308,603.8,456.2,188.4,141.4,234.2,242.2,828.6,190.68,468.4251814
2020-05-10,273.7,268.4,455,347.2,211.2,253.2,329.2,318.2,329.4,314.6,406.2,448,173.6,381.4,294,242.2,268.6,190.4,546,367.8,259.6,223.6,229,336,603.8,463.4,188.4,141.4,234.2,246.4,828.6,192.48,472.3891377
2020-05-11,274.7,268.5,455,347.6,211.2,253.6,329.4,318.4,350.6,319.8,406.6,450.2,173.8,381.4,294,242.2,269.6,210.6,578.6,368,275.6,224.6,234,340.4,603.8,471.2,188.4,156.4,234.2,248.4,828.6,210.66,477.8733232
2020-05-12,274.9,270.5,459.8,352.6,211.4,253.8,329.4,318.6,372.4,344.4,406.6,450.2,179.4,381.6,294,246.2,269.6,217,578.6,368,286.4,224.6,235,344.8,604.2,476.4,189,159,234.2,248.4,828.6,211.96,481.2928656
2020-05-13,275.9,271.5,482,354.4,214.8,253.8,329.8,318.8,372.4,359.2,407,450.6,180,383.8,294,246.2,269.6,218.8,580,377,297.6,224.6,235,358.6,604.2,476.4,198.6,161.2,236.2,249.4,828.6,215.2,485.1870039
2020-05-14,275.9,271.8,499.6,354.6,214.8,254,329.8,318.8,383.4,365.6,407.2,471,198.8,386,294,246.2,270.2,221.6,580,379,297.6,231,235,359.4,604.2,476.4,198.8,161.2,238,265.2,828.6,215.48,497.5987737
2020-05-15,276.9,271.8,507.2,354.6,215.6,254,329.8,330.4,383.6,372.8,407.8,473.2,202,397,304.2,246.2,270.2,221.6,581,379.4,301.2,231,277.2,359.4,604.2,505,198.8,161.4,238,267.4,828.6,216.2,506.76
2020-05-16,280.9,271.8,507.4,354.6,219.2,254.2,333.6,363,383.8,374,414.4,473.2,207.2,409.2,305.4,248.4,270.2,221.6,591,380.6,315.6,231,286.2,359.6,604.2,529.2,199.6,163,238.2,267.6,,219.2,503.98
2020-05-17,343.9,271.8,509.4,354.6,219.2,254.2,333.6,377.8,383.8,375.6,424.2,493,209.2,409.2,313.2,248.4,270.8,227.6,591,381,315.6,231.2,289.8,359.6,605,529.8,233,165.4,238.4,293.4,,227.6,507.76
2020-05-18,344.4,271.8,510.2,356.4,219.2,255.2,333.8,386.4,384,376.2,424.6,498.6,209.4,409.2,313.8,248.4,271.4,240.2,591,386.2,315.6,231.2,290,359.6,614.2,534.6,243.2,166.8,252,295.2,,231.2,509.04
2020-05-19,347.4,271.8,510.2,359.2,219.2,265,334,390.8,392.2,377.4,424.8,503.2,209.4,409.2,314.2,248.4,271.4,252.2,594,403.4,315.6,231.2,291,359.6,615.4,534.6,246.4,170,257.2,299.4,,231.2,509.5
2020-05-20,349.4,272,510.4,359.2,219.6,266.2,337.4,397.2,392.6,377.4,441.2,503.4,210.4,412,314.6,257,276.8,252.2,594.2,404,344,232.6,291,359.6,615.4,534.6,247,170,257.2,301,,232.6,509.7
2020-05-21,349.9,272,520.8,365.4,219.6,266.8,338.4,397.6,398.2,380.8,448,503.4,210.6,413.2,316.4,257.2,292.4,252.2,598,413.8,344.6,279.6,291.4,359.8,615.6,534.8,247,171.6,257.2,305.8,,247,519.06
2020-05-22,349.9,286,520.8,366.8,243.8,266.8,338.4,397.8,413,382.8,448,503.4,210.8,415.6,320.4,257.2,292.8,258.2,621.2,417.2,344.8,330.8,295.8,364.8,617.2,534.8,247.2,172.4,257.4,318.6,,247.2,519.06
2020-05-23,375.9,301,525.8,373.8,245,273.2,344,403.2,413,383,448,503.6,211,429.6,322.8,257.2,302.4,263.6,621.2,418.2,344.8,331.2,296.4,364.8,618.6,536.2,247.4,174,257.6,332.2,,247.4,523.58
2020-05-24,385.9,301,525.8,373.8,245,295.4,352.2,403.8,413,383,448,503.8,211,432.2,322.8,257.2,308.2,275,621.2,418.2,364.8,331.2,297,368.2,619.6,538.4,247.6,174.2,257.8,340.4,,247.6,523.6
2020-05-25,389.9,301.5,527.6,374.2,245,298.6,352.4,403.8,413,391.2,448,504,211,433.4,322.8,257.2,314,281.8,621.2,418.2,364.8,331.4,298.6,368.6,619.6,538.4,247.8,174.2,277.4,342.4,,247.8,525.24
2020-05-26,390.9,317.5,539,374.4,245,298.6,364.4,404,414.8,394.2,466.6,504.2,211,435.8,322.8,257.2,318,281.8,621.2,418.4,370.4,331.4,300.2,369.6,619.6,543,253.2,174.2,279,345.4,,253.2,535.52
2020-05-27,391.2,320.5,539.4,376.8,245,298.6,377.2,404.4,416.6,394.2,474.4,504.2,211,449.4,322.8,257.4,318.4,281.8,621.2,418.4,403.8,346.4,300.2,369.8,622.2,548.8,255.6,174.4,282,346.6,,255.6,535.88
2020-05-28,391.2,321.3,543.6,382.2,257.6,312.6,378.4,404.4,424.8,397.2,481.2,509.8,216.2,457.4,322.8,284.2,319.4,281.8,654.2,418.4,406,352.8,300.2,370.2,622.4,548.8,257.4,174.4,283,346.8,,257.6,540.22
2020-05-29,391.2,322.3,545,382.2,259,314.4,385.2,404.6,424.8,412.2,481.6,513.4,231.6,474.8,322.8,284.4,319.4,281.8,664.8,418.4,411.8,353.6,300.2,370.8,622.6,551.8,257.4,175,313.8,354.2,,259,541.84
2020-05-30,398.2,322.6,548.8,382.4,259.4,317,385.4,405.2,424.8,421.2,481.8,548,231.8,476.4,322.8,284.4,319.4,296,672.2,422,426.2,358.6,300.6,370.8,622.6,563.2,257.6,200.4,325.2,354.2,,259.4,548.72
2020-05-31,404.2,340.6,550.6,382.4,260.8,317,385.4,405.2,425.6,459,483.4,548,233.8,476.6,329.2,284.4,319.4,297,685.4,425,446,358.8,310.8,371,622.6,568.4,263.6,200.4,330.2,354.2,,263.6,550.34
2020-06-01,406.2,342.6,552.2,382.6,261.4,317,385.4,405.2,425.6,460,483.4,557,247.2,483,330.2,284.4,319.4,297,686.8,437,447.4,358.8,311.2,371.2,625.6,568.6,264,212.2,330.2,354.2,,264,556.52
2020-06-02,406.7,342.6,558.2,387.8,261.8,317,385.4,405.2,425.6,461.2,483.4,563,247.6,485.8,336.4,313.2,319.4,297,690.3,443.4,450.2,359.2,311.2,374.8,629,568.6,266.4,212.2,330.2,354.2,,266.4,562.52
2020-06-03,421.7,344.6,558.4,405.4,271.2,318,385.4,405.4,437,461.4,486.2,564,277.4,485.8,340.2,319.2,319.4,303.8,694.7,448.6,451.8,359.6,311.2,380.8,630.2,598,266.6,212.2,330.4,366.8,,277.4,563.44
2020-06-04,424.7,352.4,559.4,412.8,271.2,324.4,385.4,405.8,440.4,461.8,486.6,565,284.2,485.8,343.6,330.4,319.4,334,703.1,453.4,454,378.2,311.2,383.4,633.8,610,266.6,277.8,330.4,367.8,,284.2,564.44
2020-06-05,426.7,356.8,560,425.6,272.6,331,392.4,406.2,440.4,462.2,486.6,565,284.2,485.8,343.6,344,322.6,334.8,703.1,455.8,454.4,378.2,312.2,391.4,633.8,621.2,266.8,278.2,331.2,368,,284.2,564.5
2020-06-06,440.7,358.2,563.6,429,272.6,331,392.4,406.6,449.2,462.2,486.6,565,284.6,485.8,343.6,353,324.8,335,707.6,461.4,454.4,398,313,398.8,633.8,621.8,266.8,297,335.4,368,,297,564.86
2020-06-07,449.7,360.2,590.2,435,272.6,331.8,392.6,407.8,450.8,465.4,497.6,578.6,285.4,485.8,343.6,369,354.8,340,715.2,464.6,454.4,398,314.4,403.2,633.8,623.8,267,305.6,338.6,369.8,,305.6,589.04
2020-06-08,449.7,360.2,591.4,442.8,275.4,331.8,404.2,432.2,450.8,467.4,512.8,583.8,285.4,489.2,344.2,371.4,354.8,340.4,715.2,466.6,461.8,402.4,338.4,403.2,640,623.8,286,305.6,338.8,370.6,,305.6,590.64
2020-06-09,450.2,360.2,592.6,442.8,275.4,332,407,439.4,450.8,482.4,519.4,586.4,287.2,490.6,370.4,376.4,365.8,365,715.2,488.2,461.8,402.4,340.4,403.2,643,623.8,327.4,305.6,339,370.6,,327.4,591.98
2020-06-10,453.2,368.6,600,442.8,275.4,332,407.2,439.4,450.8,494.2,522,586.8,296.6,490.6,380.4,389.4,389.4,365.6,715.4,488.6,461.8,404.2,340.8,403.4,650.4,623.8,327.6,305.6,339,402.4,,327.6,598.68
2020-06-11,453.3,373.8,607.2,442.8,275.4,332,407.2,439.8,450.8,502.2,523.4,591,309.2,498.8,405.2,408.2,396.4,366.2,722.8,488.6,468.8,404.2,356.4,404,680.6,623.8,327.8,321.6,351.6,402.4,,327.8,605.58
2020-06-12,457.3,375.2,618,450,277.8,332,413.8,443.6,463.2,502.2,524,591,312.4,500.6,405.4,414.2,396.6,366.2,722.8,488.6,468.8,409,357.6,411,702,624.8,329.8,321.6,351.6,414.8,,329.8,615.3
2020-06-13,457.9,375.8,634,456,278.6,332,425.8,508,463.2,502.2,524.2,596,312.6,500.6,419.6,422,400.2,399.6,724,488.6,468.8,414.6,357.6,413.6,725.4,629.6,329.8,322.2,364.8,418.8,,329.8,626.24
2020-06-14,460.9,391.2,640.4,478.6,279,332,427.8,509.8,463.2,514.4,524.2,596.6,312.6,500.6,419.8,424.6,400.2,401.2,735.4,489.4,468.8,414.8,357.6,413.6,732.6,636.6,330,339.2,365.8,418.8,,332,632.6
2020-06-15,464.9,391.2,640.4,481,279.2,344,428.6,512.6,463.4,515,524.2,600,313,502,420.2,441.4,405.2,402.2,741.2,516.6,472.2,414.8,357.6,424.4,734.6,636.8,330.2,346.8,366.2,418.8,,344,633.12
2020-06-16,465.1,424,654,483,279.8,363,429.2,512.8,463.8,515,524.4,600.2,313.8,502.8,421,446.8,406.8,402.2,745,524.6,474,420.2,357.8,434,735.2,637,330.4,349,366.2,428,,349,633.32
2020-06-17,478.1,428,654,484.4,286.4,363.2,429.2,514.6,463.8,515,524.6,600.2,324,506.2,423.8,458.4,417.4,422.4,745,531.2,474.4,420.6,358.6,442.6,741.4,638.8,332.4,349.2,368,428.2,,349.2,634.94
2020-06-18,488.1,428,655,491.4,286.4,363.4,429.6,514.8,463.8,518,524.6,611.6,324,506.2,437.8,465.6,417.4,431.4,745,538.8,474.4,431,358.6,442.6,741.4,639,336.6,349.4,370,428.4,,349.4,636.26
2020-06-19,488.5,428.8,665.4,493,286.4,363.4,444,528.8,464.6,525,524.6,611.6,324,506.2,440.4,476,417.8,442.8,748.2,539.2,474.8,431.4,371.2,444.4,741.4,639.6,347.2,349.8,371.2,428.6,,349.8,636.8
2020-06-20,488.5,428.8,665.4,495,286.4,363.4,444,528.8,478.2,525.8,524.6,613,327.4,510,446,476,417.8,459.4,751,539.6,475,435.8,380.6,447.8,741.4,639.6,367.2,354.6,372.6,455.4,,363.4,636.94
2020-06-21,490.5,430,685.8,495,286.4,363.4,444,529.2,479.6,541.2,524.6,615.2,327.6,512.4,446,480.6,417.8,465.9,751,544.8,475,440.4,384.8,448.2,752.8,647.8,380,372.8,377.2,467.4,,372.8,644.54
2020-06-22,490.6,443.4,686.8,498.6,286.4,363.8,444.2,529.4,479.6,545.8,524.6,621.4,328.8,512.4,446,486.8,417.8,466.7,751,555.4,475.4,440.4,386.4,448.2,763.4,647.8,384.2,376.4,377.6,467.6,,376.4,645.16
2020-06-23,492.6,445.2,689.2,506.4,291.8,369.6,444.2,529.4,479.8,561,525.2,621.8,328.8,513,446,499,433.4,475.3,759.6,560.2,476,449.2,399,448.2,771.6,655.2,384.8,376.4,378.6,467.6,,376.4,651.86
2020-06-24,493,445.2,689.4,517.4,292.6,370.4,450.4,529.4,479.8,564.2,530.8,630,328.8,513,479,516,437.9,476.1,764.2,576,484.4,449.2,399,448.2,773,660.4,386.2,376.4,378.8,470,,376.4,657.36
2020-06-25,506,446.4,690.2,518.2,292.6,370.6,453.6,529.4,479.8,568.4,534.8,630,328.8,513,480,522.2,438.1,483.1,764.2,578,497.2,449.2,399.6,448.2,774.8,667,394.4,376.6,391.2,489,,376.6,663.3
2020-06-26,512,456.2,694.4,539.4,293.4,384.8,453.6,542.2,486.2,571.8,535,633.4,328.8,513,481.8,535.6,438.9,490.9,764.2,586.6,497.2,449.2,408.8,448.4,775,667.4,396.4,376.6,393.4,518.8,,384.8,664
2020-06-27,512,459,694.4,539.4,297.4,388.4,453.6,546,491.6,571.8,541.4,634,328.8,513,484,539.2,440.9,491.7,764.2,586.8,510,463.2,416,448.4,786,667.8,396.4,384.2,395.4,523.4,,388.4,664.42
2020-06-28,517,459.8,695.2,541.8,297.6,395.4,456.2,546.8,492.4,572.4,550.4,634,328.8,515.2,485,542.6,440.9,516.5,764.2,605.4,510.4,479,416.6,448.4,789,672.6,423.4,397.2,395.8,523.6,,395.8,668.74
2020-06-29,523,460.2,696.8,565,298.8,395.4,462.4,546.8,493.6,572.6,553.8,634.2,328.8,522.2,485.8,545.2,440.9,522,764.2,610,537.2,479,416.8,448.4,789,678.4,449.6,400.8,395.8,526,,395.8,674.0791035
2020-06-30,529,460.2,697.2,570.8,299,395.4,464.2,547.2,498.4,574,554.2,635.8,328.8,523.4,486,546.4,440.9,524.5,764.2,611.4,538.4,479,416.8,448.4,789,692,465.6,407.4,395.8,542.2,,395.8,686.6245247
2020-07-01,530,460.2,697.2,571,299,395.4,467.8,547.4,500,574,554.2,636.6,342.4,524,486,551.2,441.1,528.5,764.4,611.4,540,479,416.8,448.4,789,695.8,466,410.4,395.8,542.8,,395.8,690.1149857
2020-07-02,530,483,703.4,571,299,395.4,468,547.4,510.2,580.8,554.2,638,345.4,529.2,486.4,567.8,441.1,528.5,764.4,611.4,562,479,417.4,448.4,789,697.4,466.8,419.4,395.8,542.8,,395.8,691.9252928
2020-07-03,531,483.8,703.4,571,299,395.4,468,547.4,520,581.4,554.2,638.6,345.4,529.4,486.4,586.6,450.3,538.3,764.4,611.4,566.2,479,420.8,472.2,789,698,466.8,436.6,395.8,573,,395.8,692.8383678
2020-07-04,568,483.8,704.8,573.8,299,395.4,468,547.6,520,581.4,554.4,639.1,345.4,529.4,490,586.6,450.3,544.7,764.4,611.6,570.2,479,420.8,472.2,796,718.6,469.6,440.4,399.2,573.2,,399.2,699.3079485
2020-07-05,576,483.8,705,583.8,305.6,396.2,468.2,548,520,587.4,555.8,639.9,345.4,529.4,490,586.6,450.7,547.1,765.4,622.8,570.2,479,422.4,472.8,796,725.4,482.6,440.4,399.2,577.4,,399.2,699.7496772
2020-07-06,579,506.8,710.2,584.8,315,396.4,468.2,548.2,557.2,587.8,568.4,639.9,345.4,529.4,501.2,587.2,450.7,547.5,765.4,655.2,587.8,499.8,429.2,472.8,796.6,725.6,485.2,440.4,399.4,580,,399.4,705.0718001
2020-07-07,579,509,712.4,593.6,329.8,397.8,468.2,550.2,557.2,587.8,568.6,639.9,345.4,530,501.2,587.2,450.7,547.5,768,661.8,588,499.8,442.6,472.8,802.6,726,485.2,440.4,403.2,580.2,,403.2,707.34
2020-07-08,580,509.4,713,594,333.2,398.6,468.2,550.4,557.2,602,568.6,639.9,345.4,530,502.4,592,451.7,564.5,797.8,662.6,598.6,500.2,449,472.8,805.8,726,485.6,443.2,403.6,591.2,,403.6,708.390835
2020-07-09,582,510.2,713,626.8,337.8,398.6,469.2,550.6,557.2,608.2,575,639.9,345.4,530.2,502.4,597,452.7,565.5,810.2,667.2,606,539.8,449,472.8,809.6,726,485.6,443.2,404,594.4,,404,709.0053122
2020-07-10,584,510.6,713,627.8,337.8,398.6,501.2,550.6,557.2,611.2,584.4,641.1,345.6,530.2,502.4,598.4,452.7,565.5,815.4,667.2,614,553.8,449,472.8,809.6,726,486,443.2,404.2,594.6,,404.2,709.2734445
2020-07-11,584.2,511.8,713,627.8,337.8,400.4,501.2,552.6,557.2,611.2,584.4,651.5,352.2,530.2,502.4,599.4,452.7,573.5,817.4,667.2,617.2,554.8,449,472.8,809.6,726,486.2,443.2,408,596,,408,709.4091009
2020-07-12,584.9,523,713,631.6,337.8,410.4,501.2,552.6,558.8,611.2,584.8,656.7,358.2,530.4,509.6,599.4,452.7,581.9,823.2,667.2,617.4,560.6,449.4,478.4,816,726,487.8,445.2,419.2,596,,419.2,709.6757249
2020-07-13,586.9,534.6,713,631.6,337.8,417.6,503.6,552.6,558.8,611.2,584.8,656.7,360.6,530.6,514.6,599.4,452.7,587.3,826,689.2,617.4,563,449.6,485.8,818.4,726.8,487.8,448.2,431.4,596,,431.4,710.62
2020-07-14,586.9,536.2,713,631.6,340.4,426.6,503.6,552.6,558.8,611.2,589.8,658.7,395.4,531,515.6,599.4,452.7,596.1,829,697.2,617.4,563,450.8,485.8,828,726.8,488.2,448.2,431.6,596,,431.6,711.42
2020-07-15,599.9,536.6,713.4,631.6,343.8,426.6,503.6,552.6,558.8,623.2,590.2,659.7,410.6,531,515.6,606.6,452.7,596.3,832.8,698.8,617.4,571.6,453,498.8,833.8,735,488.8,448.2,431.6,596.2,,431.6,711.94
2020-07-16,599.9,536.6,713.4,631.6,343.8,426.6,508.2,552.6,558.8,627.6,593.2,661.9,414.6,531,515.8,610.6,452.9,600.7,834.6,698.8,621,574.6,489.4,498.8,833.8,735,488.8,453.6,432.2,599.2,,432.2,711.94
2020-07-17,599.9,555,713.4,631.6,343.8,426.6,513.8,552.6,558.8,635,603.2,662.3,414.8,531,516,611.4,452.9,603.9,834.6,699.2,621.8,590.6,489.6,498.8,835.4,735,489,454.6,432.2,603.2,,432.2,711.98
2020-07-18,611.9,559,713.4,631.6,343.8,426.6,514.4,552.8,559,635.6,619.2,662.5,415.2,531,516,611.4,454.1,610.7,835.2,699.6,660.8,605.2,490,523.2,839.2,736.6,489,455,432.2,603.4,,432.2,712.02
2020-07-19,617.9,566.6,717,631.6,353,426.6,514.4,562.8,559,636,620,663.7,429.2,531,516,611.4,460.5,611.7,835.2,699.6,660.8,611.4,490,523.2,840.2,736.8,489,455.2,474.4,607.8,,455.2,715.26
2020-07-20,623.9,567,717,631.6,404.8,426.6,514.4,562.8,559.4,636,621.4,664.1,430,531.2,525.8,611.4,471.5,613.5,835.2,699.6,660.8,611.4,491.2,523.6,840.2,736.8,498.4,455.2,482.4,610.8,,455.2,715.26
2020-07-21,625.9,579.4,717,632,412.6,426.6,514.4,562.8,560.2,639.2,621.4,665.3,430,531.2,531.2,611.4,489.1,614.3,835.2,700,684,611.4,491.8,523.6,840.2,740,509.8,456,482.4,610.8,,456,715.3
2020-07-22,626.3,582.6,717,632,412.6,426.6,514.4,562.8,560.2,639.2,621.4,686.3,430,531.2,532.6,612.4,500.5,615.1,848,700,685.8,611.4,491.8,544.6,840.2,744.2,523.4,456.4,482.6,610.8,,456.4,715.6326617
2020-07-23,629.3,588.4,717,632,415.2,437.6,518.8,570.4,560.2,642.8,622,689.5,430,531.2,532.6,612.4,505.7,615.1,848,700.4,685.8,611.4,491.8,583.4,846,745.6,526,456.4,483.2,610.8,,456.4,715.8812234
2020-07-24,629.3,593.2,717,632,469.2,439.2,519.6,570.4,560.2,642.8,628.6,689.5,430,531.2,532.6,612.4,505.9,615.1,848,701,685.8,613.2,502.8,583.6,846,746.8,527.4,457.2,483.2,611.4,,469.2,715.8738773
2020-07-25,629.3,616.4,724.8,632.2,469.4,439.2,519.6,570.4,560.4,646,665.2,689.5,432,531.2,532.6,613.4,516.7,615.1,848,702.6,686.2,623.4,502.8,586.2,846.6,747,527.4,469,484.8,611.6,,469.4,723.305095
2020-07-26,630.2,632.6,737.8,634.2,487.8,447.2,519.6,570.4,560.4,655.8,666.2,692.9,432,531.2,532.6,613.4,524.1,615.1,848,705.4,688.4,624.4,502.8,615.8,846.6,747,527.6,472.8,486.8,617.4,,486.8,735.3938096
2020-07-27,630.2,632.6,737.8,634.2,489.4,447.2,532.6,570.4,562.2,655.8,666.2,692.9,439,531.6,532.6,619.4,524.9,615.1,848,708.6,688.4,624.4,502.8,622.6,852.2,747,528.4,472.8,500.4,617.4,,489.4,735.5260999
2020-07-28,630.2,632.6,743,634.2,489.4,447.2,571.8,570.8,563,655.8,668.6,714.7,445.6,531.6,532.8,640.8,525.9,615.3,848.4,708.6,698.2,627.2,503,624.6,858.2,747,528.4,473.2,501,617.4,,489.4,740.6974947
2020-07-29,634.2,633.6,743.8,635.4,490.2,450,571.8,572,578.4,655.8,669,717.5,449.8,538,537.6,641.8,526.3,617.9,864.8,708.6,700,627.2,503,626,867.6,747,538.2,473.2,501,617.4,,490.2,741.8206801
2020-07-30,635.2,635,744.2,646.8,490.2,477.8,571.8,575,578.4,655.8,713.2,717.9,451.8,538,541.2,642.4,526.3,618.7,869.6,708.6,707.6,627.2,504.2,627.4,869.2,765.6,538.4,473.2,511,617.4,,490.2,742.7439348
2020-07-31,635.5,640.4,744.2,646.8,490.2,481,571.8,580.2,586.6,659.6,719.2,717.9,472.4,538,553.4,642.4,526.3,621.9,873.4,709.8,707.6,627.2,509.4,627.4,871.8,765.6,539.2,482.2,511,617.8,,490.2,742.9094775
2020-08-01,636,652,750,653.2,511.6,488.6,571.8,580.2,588,661.2,719.2,717.9,472.8,538,554.8,642.4,551.5,622.1,877.6,717.8,707.6,627.2,509.4,627.4,872,765.8,562.8,487.2,511,618.2,,509.4,748.3806133
2020-08-02,641,652,750,653.2,528.4,488.6,571.8,580.2,588.8,684.8,719.2,721.1,472.8,538.2,558,643.8,559.1,622.1,886.8,719.6,707.6,663,509.4,627.4,872,766.6,564.4,487.2,511.2,618.8,,509.4,748.8091225
2020-08-03,651,652.8,752.2,653.2,541.6,488.6,571.8,580.2,591.8,684.8,719.2,721.5,472.8,538.2,558,648.6,565.1,628.3,898.4,724.8,707.6,663,509.4,627.4,872,766.6,564.6,488.6,511.2,618.8,,509.4,751.0398911
2020-08-04,651.4,652.8,753,653.2,548.2,491.4,584,580.2,591.8,684.8,719.2,721.9,478,538.2,558,648.6,565.1,630.9,898.4,724.8,707.6,663,509.6,629,872.2,766.6,566.2,488.6,514,619,,509.6,751.797161
2020-08-05,651.4,652.8,754.8,653.2,550.4,496.6,584,580.2,605.2,685,719.2,721.9,478,548,558,648.6,570.1,630.9,898.4,739.8,707.6,663,509.6,629.4,875.8,766.6,573.4,488.8,514.4,619,,509.6,753.6193738
