Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-08-07,733.8,960,1159.6,934.2,556.6,859.2,806,780.4,725.8,941.8,660,986.8,838.5,682.1,727.4,862,709,958.6,1121,899.6,735.4,718.4,997.6,677.4,887.4,907.6,921,659.2,841.4,1106.2,,677.4,999.0068131
2020-08-08,733.8,963.2,1187.2,934.2,556.6,859.2,806,780.4,731.6,967.4,660,992,838.9,682.3,728.2,874.8,709,967.4,1121.4,917,735.4,720.6,1007.4,677.4,908.4,932.6,936.2,671,858.6,1115.4,,677.4,1010.802893
2020-08-09,733.8,972.8,1188.8,941.8,556.6,860.4,806,780.4,741,968.6,660,1000,842.9,682.3,728.8,878,709,970,1121.4,918.2,735.4,720.6,1007.4,677.4,914.2,932.6,939,671,859.8,1115.4,,677.4,1013.311364
2020-08-10,733.8,973,1189.6,941.8,559.4,871.8,806,780.4,743.4,968.8,660,1001.2,843.1,682.5,733.2,878,709,970.4,1142.4,919.2,738.8,721.6,1007.6,677.4,920.2,932.6,978,671.6,860.2,1115.4,,677.4,1018.009776
2020-08-11,733.8,973.4,1189.6,944,582.6,880,852,795.2,745.6,968.8,661.6,1005.8,851.7,682.5,739,882.2,709,970.4,1161,919.2,743.6,743.6,1007.6,677.4,922.8,932.6,994.2,671.6,861.6,1115.4,,677.4,1022.549977
2020-08-12,734,975,1189.8,952.4,583.4,881.2,862.4,801,745.6,969.2,661.6,1009.3,853.1,687.9,740,914.6,709,971,1166.4,923.8,747.2,748.4,1007.6,677.4,923,932.8,999,687,870.8,1115.4,,687,1026.246166
2020-08-13,734.2,981,1191.4,952.4,603.2,881.2,862.4,802,747.8,979.6,661.6,1010.1,854.1,691.5,740,941,709,992.8,1166.4,923.8,750,754.6,1007.6,682.6,925.4,937.8,1004.2,687,872.2,1115.4,,687,1029.794018
2020-08-14,743.6,1003.8,1191.4,961,606.6,884,862.4,802.2,753.2,983.6,663.4,1011.5,854.9,691.9,740.2,950.4,718.6,992.8,1170.2,923.8,751.6,756.8,1021,684.2,937.2,944.2,1004.2,687,875.2,1115.4,,687,1035.244106
2020-08-15,743.8,1009,1191.4,965.4,608.4,889.2,873.4,802.2,753.2,989.4,677.2,1019.5,854.9,691.9,740.2,983.4,724.6,992.8,1170.2,923.8,751.6,756.8,1021,684.2,944.6,944.4,1005.8,687,875.4,1115.4,,687,1038.779356
2020-08-16,743.8,1009,1192.2,977.8,608.4,889.2,886.8,802.2,753.2,994,679,1029.7,858.5,691.9,765.4,997.4,727.1,995,1170.2,923.8,765,756.8,1021,684.8,945.6,951.8,1007.6,687,878.8,1124,,687,1043.875819
2020-08-17,781.4,1009.8,1193.6,977.8,608.4,889.4,887.6,802.2,753.4,996.4,683.4,1029.9,858.5,691.9,771.2,1011,727.1,1000.2,1171.2,929,765.6,756.8,1022.8,684.8,947.2,957.6,1013.6,687,893.8,1142.4,,687,1048.225839
