Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-01-01,0,34.1,1.3,0.2,0,0,0,0,14.8,0.1,0,0.4,6,7.6,0,0,2.4,3.9,0,0,18.3,0,14,0,11.5,1.7,0,1.1,17.5,0,0,0,14.64
2020-01-02,2.2,44.5,11.9,0.2,0,1,0.1,9.5,16.3,0.5,0,0.5,6,24.9,1.3,0,2.4,11.4,0,0.4,43,2.3,16,0,11.5,1.7,0,12.1,20.7,0,0,0,20.55544592
2020-01-03,2.3,49.5,34.2,0.9,0,1,0.1,21.7,16.3,2.5,0.1,4.9,6,34.9,1.3,27.4,28,30.8,0,0.4,62.3,3.2,16,6,14.1,1.7,0,13.7,32.9,0,0,0,33.94
2020-01-04,2.3,50,34.9,19.8,2.9,18.4,0.1,21.7,16.3,16.6,24.3,9.3,10.1,43.6,1.3,27.4,28.9,35.8,0,0.4,63.6,4.9,16.4,6.4,18.2,1.8,4.9,19.4,53.3,0,0.1,0.13,42.04791525
2020-01-05,2.3,52.2,34.9,19.8,2.9,21.2,0.1,21.7,16.3,17.8,25.8,10.2,40.4,68.4,1.3,27.4,29,37.3,0,2.4,63.6,11.9,25,6.4,18.8,1.8,12.8,24.2,53.6,4.2,0.1,1.35,49.93027263
2020-01-06,5.2,52.2,34.9,23.8,2.9,21.2,7.9,22.8,16.3,20.4,25.8,10.2,40.4,81.2,1.4,27.4,29,37.3,4.2,2.4,63.6,17.1,25,6.4,20.3,4.7,49.4,39,57.5,4.2,3.4,3.48,51.64
2020-01-07,14.4,54.8,34.9,26.8,2.9,24.8,26.4,22.8,16.3,20.4,26.1,10.2,42.8,82.6,22.5,41.2,31.6,42.3,22.1,3.4,67.9,18.3,25,6.4,21.2,4.7,49.7,45.4,58.7,4.2,10.7,4.87,53.78
2020-01-08,19,60.3,57.4,26.8,2.9,24.8,26.8,22.8,17.5,20.4,26.1,10.2,51.4,84,22.6,41.4,43.1,72.7,30.1,3.4,80.1,29.1,25,7.1,27,6,49.7,45.4,59.7,4.2,10.7,6.11,60.18
2020-01-09,19.4,87.9,57.4,28.1,2.9,28.4,28.9,22.8,33.5,27.4,26.1,22.6,51.5,96.4,23,41.4,63.2,73.4,30.1,3.4,82,29.8,25,16.4,27.2,6,49.7,46.7,59.7,4.2,10.7,6.47,71.36
2020-01-10,19.4,89.2,57.4,39.2,2.9,31.3,28.9,22.8,37.7,27.4,26.1,23.9,51.5,96.4,23,41.4,75.8,99.2,30.1,3.4,128,30.4,25,17.1,27.4,6,50.8,46.7,59.7,10.9,10.7,10.72,86.52
2020-01-11,51.7,89.7,57.4,39.2,11.5,31.8,28.9,22.8,37.7,28.3,26.5,23.9,51.7,106.8,23,41.4,75.8,99.3,30.1,3.4,128,31,27.4,17.1,27.4,6,51.4,46.7,62.6,10.9,11.2,11.23,86.92
2020-01-12,54.6,89.8,57.4,39.2,35.2,32.4,28.9,22.8,37.8,28.4,35.1,27.2,51.7,137.2,23,41.4,75.8,100.2,30.1,4.3,128,41.5,27.4,17.1,33.4,6,52.2,46.7,62.6,10.9,11.5,12.06,87.2958936
2020-01-13,89.6,89.8,57.4,42.1,36.2,33.2,28.9,22.8,38.8,28.4,35.1,27.2,51.8,137.2,23,42.8,75.8,102.7,30.2,28.2,142.6,48.6,28,27.5,46.5,6,56.5,49,62.6,12.7,11.5,22.82,87.94857081
2020-01-14,93.4,89.8,57.4,43.8,40.5,33.2,29.7,22.8,41.5,28.4,35.3,27.2,53.3,142.6,24.8,43.1,75.8,109.5,30.3,53.3,142.6,57,28,27.5,48.2,6,68.6,49,62.7,12.7,11.5,23,88.58962599
2020-01-15,95.1,109.2,59.3,45,40.5,33.2,36,22.8,41.5,28.4,35.3,30.8,53.3,160.9,25.6,55.7,75.8,109.5,30.3,55.8,150.2,57,28,42.7,48.2,6,68.9,49,62.7,12.7,11.5,23.08,105.297005
2020-01-16,95.3,122.6,59.4,45,40.5,38.8,36,22.8,49.7,28.5,35.3,31.5,53.5,192.1,25.6,55.7,76.2,109.5,33,67.1,150.4,60.1,28.7,48,48.4,6,68.9,49,62.7,12.7,11.5,23.08,106.8828895
2020-01-17,95.3,124.6,59.4,45.2,40.5,38.8,36,22.8,73,31.2,35.3,31.5,77.5,193.8,26,61.4,81.7,109.5,35.4,67.1,160.4,64.5,28.7,48,64.7,8.6,69.8,49,62.7,12.9,11.5,23.12,107.8138
2020-01-18,97,124.6,59.4,45.2,43.9,38.8,36,24.1,75.2,31.2,35.3,31.5,87.9,202,26,61.4,99.2,109.5,35.4,67.1,163.5,64.7,33,48,76.6,9.3,69.8,49,63.4,12.9,11.5,24.29,108.5776994
2020-01-19,112.2,124.6,59.4,47.4,46.4,39.1,36,24.3,75.2,31.8,35.3,36.6,89,210.3,29.2,61.4,104.3,109.5,53.8,67.1,166.4,64.7,34.1,48,87.9,9.3,70.9,49,76.4,24.3,11.5,24.79,109.2887925
2020-01-20,113.6,124.6,59.4,47.4,48.7,39.1,36,24.3,76.5,31.8,37.4,36.6,89,214.3,38,61.4,120.7,109.5,55.2,67.3,172.1,64.9,41.6,48,91.4,9.3,80,49,103.7,26.6,13.7,27.12,119.1798227
2020-01-21,114,125.8,59.4,47.4,50.1,39.1,36.2,25.7,77.6,31.8,37.4,37.1,95.7,215,44.6,61.4,121.4,109.6,55.2,67.5,172.1,64.9,41.6,49.5,93.2,9.3,95.5,49,119.6,30.1,21.1,30.27,121.04
2020-01-22,140.8,143.5,61.2,47.4,53.4,39.1,38.1,43.4,79.4,32.4,37.5,37.1,100.7,215.1,51.4,69.6,129.5,121,55.2,74.1,172.1,64.9,41.6,49.5,96.8,10.3,118.1,50,129.7,30.1,21.1,32.87,129.66
2020-01-23,146.3,143.5,68.2,69.5,53.9,39.1,38.1,45.9,79.4,37.4,48,39.6,102.1,215.1,61,73.9,129.5,121.4,55.2,76.3,172.1,85.5,41.6,51.2,102.6,10.3,119.7,50,138.9,30.1,21.7,37.47,137.02
2020-01-24,146.3,144.9,68.2,71.8,53.9,42.6,38.1,51.6,79.4,37.8,61,45.2,102.1,215.1,61,76.6,133.3,124.3,55.2,76.8,174.5,90.9,41.6,70.3,102.6,16.6,138.6,50,140.3,30.1,21.7,37.83,139.96
2020-01-25,146.6,144.9,68.2,71.8,53.9,42.9,38.1,62.5,79.6,39.5,63.1,45.2,102.1,215.3,64,76.6,133.3,124.3,55.4,76.8,174.5,90.9,41.6,80.6,108.5,17.4,140.9,55.2,142.8,30.1,21.7,38.24,142.42
2020-01-26,162.6,146.4,68.2,71.8,54.2,44.1,38.1,62.5,90.6,39.5,64.4,45.2,102.1,215.3,64,76.6,133.6,124.3,56.5,76.8,174.5,93.7,41.6,108.6,117.8,17.4,143.6,55.2,142.8,32.4,21.7,38.24,143.44
2020-01-27,179.2,146.4,68.2,71.8,54.2,48.4,38.5,62.5,112.9,39.5,65.9,45.2,102.1,215.3,64.1,76.6,134.8,124.3,77.1,109.4,174.5,93.7,49.6,109.8,123.1,17.4,144.7,55.2,142.8,36.6,27.3,38.6,144.32
2020-01-28,179.8,146.4,68.2,71.8,54.2,49.4,38.5,62.5,113.7,39.5,79.1,45.2,102.1,215.3,64.1,76.6,134.9,124.3,77.1,112.5,174.5,93.7,49.9,109.8,123.6,17.7,157.1,55.7,152,36.6,27.3,38.6,150.88
2020-01-29,179.8,146.4,68.2,71.8,54.2,49.6,38.5,62.5,114.3,39.5,86.7,45.2,102.1,215.3,67.6,79.7,137.1,124.3,87.4,112.5,174.5,93.7,49.9,109.8,124.3,17.8,157.1,55.7,152.3,36.6,27.3,38.6,151.12
2020-01-30,186.2,147,68.2,71.8,54.2,49.7,38.5,66.2,114.3,39.5,86.7,58.6,102.1,215.3,69,79.7,141.4,128.3,88.5,112.5,174.5,95.4,49.9,109.8,124.8,17.8,157.6,59.8,152.3,36.6,27.3,38.6,151.24
2020-01-31,193,153.9,68.2,74,54.2,50.3,49.4,96,115.4,39.5,86.7,63.8,103.8,215.3,70,79.7,141.4,128.3,110.2,112.5,174.5,95.4,49.9,109.8,124.8,17.8,157.6,59.9,152.3,36.6,27.3,40.49,153.58
2020-02-01,196.3,154.4,68.6,74,54.2,50.3,49.9,97.9,115.5,45.1,104.2,63.8,103.8,216,81.6,87.7,144.3,128.3,121.5,118.8,174.5,95.4,52.4,109.8,146.2,45.5,163.6,59.9,152.3,36.6,29.1,45.94,153.98
2020-02-02,209,154.4,68.6,74.5,54.2,50.3,50.4,102.3,115.5,45.1,104.2,66.3,103.8,216,100.9,94.4,144.8,128.3,135.6,118.8,174.5,95.4,53.9,111.3,146.2,72.4,165,62.7,152.3,36.6,31.8,50.31,153.98
2020-02-03,212.6,155.4,71.6,74.7,60.5,50.3,50.9,102.3,115.5,45.1,104.2,66.3,103.8,216,103.6,94.4,144.8,128.3,135.6,118.8,174.5,95.4,68,111.3,151,73.8,165,74.5,152.3,49.1,36.2,50.36,154.78
2020-02-04,212.7,157,71.9,74.9,60.5,50.3,50.9,109.2,115.5,47.7,107.2,75.8,103.8,220.7,104.6,94.6,146.2,128.3,136.3,120.7,182,95.4,70.7,111.3,151.1,73.8,165,112.6,152.3,49.1,36.2,50.36,156.06
2020-02-05,230.7,157.7,77.3,75.2,61.1,50.3,50.9,112.9,122.5,65.5,107.2,75.8,103.8,225.1,104.6,94.6,146.2,128.3,136.3,121.1,184.2,96.6,98.4,111.9,151.1,77.8,167.8,134.8,152.3,49.1,36.4,51.92,156.8520384
2020-02-06,246.2,157.7,77.3,80.5,61.4,64.6,50.9,130.5,127.1,77.6,107.2,75.8,103.8,225.1,104.6,94.6,146.2,128.3,139.1,121.1,184.4,96.6,120.4,111.9,151.1,110.2,167.9,138.8,152.3,49.1,54.3,61.72,157.293938
2020-02-07,251.8,157.7,77.3,80.5,61.4,80.8,50.9,141.1,127.4,78.8,107.2,80.5,125.7,225.1,104.6,94.6,147.3,131.7,192.9,121.1,184.4,96.6,121.6,111.9,157.2,110.2,167.9,141.3,152.3,49.1,54.4,62.99,166.6533978
2020-02-08,251.8,157.7,88.4,81.3,61.4,101.6,50.9,141.4,128.2,78.8,108.6,91,125.7,235.5,104.6,94.6,147.3,131.7,194.8,121.1,184.4,96.6,121.6,112.2,160.5,110.3,167.9,153.5,152.3,49.1,63,64.58,167.1848626
2020-02-09,251.8,163.6,89.4,81.3,91,102,50.9,141.4,128.4,78.8,108.6,91,125.7,236,108.1,94.6,163,131.7,202.4,124.1,184.4,96.6,136.5,112.2,160.5,110.3,167.9,155.1,157.2,49.1,91.5,82.11,167.7956523
2020-02-10,251.8,164.3,89.4,81.3,92,103.4,50.9,141.8,128.4,78.8,108.6,92.4,140.4,236,108.1,94.8,177.7,135,203,128.5,184.4,96.6,138.7,113.2,163.1,110.6,167.9,155.2,158.8,50.9,94.9,82.11,176.1161899
2020-02-11,251.8,164.3,89.4,82.1,114.4,103.4,50.9,141.8,128.4,80.1,109,93.4,169.5,236.1,108.1,95.2,177.7,135,203.3,133.5,189.1,96.6,138.7,114.5,163.2,110.6,167.9,155.2,172.5,50.9,95.1,82.83,176.7995338
2020-02-12,251.8,164.3,89.4,91.1,126.6,103.4,50.9,141.8,128.4,111.8,109.4,103,183,238.5,108.1,95.8,177.7,135,203.3,133.5,190.1,97.6,138.7,119.3,163.2,114.6,169.1,155.2,179.3,51.6,95.1,91.5,182.26
2020-02-13,252.1,170.4,89.4,93.9,126.6,103.9,50.9,147.1,128.4,111.8,109.4,103.3,184,238.6,108.1,95.8,178.3,157.3,205.6,133.5,200.3,108.1,138.7,119.3,174.7,114.7,169.1,157.5,179.3,52.8,95.1,94.02,183.0775022
2020-02-14,255.4,170.4,89.4,111,126.6,114.1,50.9,157.5,131.2,111.8,125.4,109.7,184.3,239.4,108.3,99.4,178.3,161.7,205.6,133.5,208.5,123.6,138.7,119.3,193.4,115,169.3,157.5,179.3,53,95.1,95.53,191.58
2020-02-15,255.4,170.4,89.4,112,126.6,114.1,50.9,157.5,132.4,111.8,125.4,114,184.3,243.5,108.3,100.5,178.3,161.9,205.6,133.5,213.9,123.6,138.7,119.3,194.6,115,174.8,157.5,179.3,53,95.1,95.64,192.6057522
2020-02-16,255.4,170.4,89.4,112,126.6,114.6,51.6,157.5,139.8,111.8,125.4,114,185.7,243.5,108.3,100.9,178.8,161.9,205.6,133.5,214.1,123.7,138.7,133.8,194.6,115,179.3,159.1,179.7,65.5,95.1,95.68,192.82
2020-02-17,255.4,170.4,89.4,112,130.7,114.6,51.8,157.6,149.1,111.8,126.8,118,188.7,243.5,108.3,101,179.4,161.9,205.6,133.5,214.1,124.7,138.7,133.8,194.6,132.9,180.1,159.1,179.7,65.5,95.1,95.69,193.42
2020-02-18,255.4,171.9,89.6,112,131.3,128.5,52,159.7,150.9,112.1,135.4,136,202.1,244,108.3,101,179.4,162.1,205.6,138.8,214.1,127.5,138.7,162.4,194.6,132.9,180.2,160.6,179.7,65.5,95.1,95.69,200.6
2020-02-19,255.4,203.4,89.6,112,131.3,128.5,52.4,159.7,152.4,113.1,139.9,139.6,203.1,244,109.2,101,179.4,170.5,205.6,142.8,214.1,127.5,143.2,166.8,194.6,137.6,180.6,161.3,179.7,89.5,95.1,95.69,203.34
2020-02-20,255.4,226.6,89.6,113.2,131.3,128.5,54.3,159.7,152.4,113.1,146.4,152.8,203.1,244.4,109.4,101,179.4,170.6,205.6,142.8,214.1,127.6,143.2,166.8,194.6,137.9,195,161.3,179.7,89.8,95.7,96.23,205.1
2020-02-21,255.4,269,90.2,114.6,134.8,133.4,54.3,162.4,152.4,113.1,161.8,165.2,203.1,246,111.2,101,187.9,170.6,207.8,144.3,214.1,127.6,143.5,166.8,194.6,144.9,197.1,161.8,179.7,89.8,95.7,96.23,206.86
2020-02-22,255.4,269,90.2,114.6,137.6,133.8,54.3,165.3,152.4,113.1,162.6,176.6,203.1,248.1,117,101,203.4,170.6,216.6,145.8,214.1,129.4,151.5,166.8,197.9,144.9,202.6,166.2,179.7,90,113.7,102.21,212.572404
2020-02-23,255.4,270.1,90.2,114.6,138.4,152.7,55.6,165.3,152.4,119,162.6,177,208.7,265.3,119.8,102.6,207,170.6,219.9,150.2,214.1,134,151.5,166.8,197.9,146.9,209.7,166.3,180.3,92.6,116.3,103.8,213.3407769
2020-02-24,255.4,270.1,90.2,114.6,138.4,154.4,55.6,165.3,152.4,137.7,163.2,189.4,217.4,265.6,119.8,105,208.9,170.6,219.9,164.8,214.1,142.4,151.5,166.8,197.9,147.8,212.3,166.3,181,92.6,116.3,105.96,216.74
2020-02-25,255.9,270.1,90.2,114.9,140.8,156.5,55.6,165.3,162,141.8,163.2,197.8,223.3,265.6,119.8,105,208.9,175.7,219.9,170.7,214.1,146.6,153,184.6,198.6,147.8,213,166.3,195.7,92.6,116.3,105.99,219.1392292
2020-02-26,257.2,270.4,90.2,114.9,140.8,156.5,55.6,165.3,164.5,141.8,163.2,198.5,223.3,265.6,119.8,105,208.9,180.6,219.9,175,214.1,146.6,153,205.7,201.3,166,213,167.5,195.7,92.8,116.4,105.99,219.5978142
2020-02-27,257.2,270.4,94.2,114.9,164.6,156.5,55.6,165.3,164.5,141.8,163.2,198.5,234.2,265.6,120.2,110.9,208.9,180.6,219.9,175,214.1,146.6,153,207.9,201.3,166,221.1,167.5,198.1,92.8,117.8,111.3,220.9599585
2020-02-28,257.2,270.4,94.2,114.9,165.1,167.8,55.8,165.3,164.7,153.5,163.2,199,239.3,291.1,120.2,112.1,208.9,182.5,221,175,214.1,153.9,160.5,208.1,201.3,166,224.8,167.5,198.8,92.8,117.8,112.38,224.7980764
2020-02-29,257.6,271.3,100.1,114.9,165.1,169.1,73.7,165.6,164.7,158.6,163.2,203,239.4,298.6,120.2,122.1,212.2,186.3,221,176.6,214.2,154.2,160.5,214.5,201.3,166,226,170.3,198.8,92.8,117.8,115.19,226.1748895
2020-03-01,257.6,274,101.6,116.8,172.1,175.4,93.1,166.5,169.2,162.1,163.2,204.1,239.4,310.1,120.2,140.1,218.2,200.7,221,184.5,214.5,154.5,160.5,215.5,201.3,168.6,227.1,170.3,199.1,92.8,117.8,116.9,229.0072163
2020-03-02,263.3,275.5,103.9,127.3,172.1,178.3,96.9,169.2,169.2,181.2,163.2,204.1,248,328.8,120.2,180.7,218.2,208.3,222.1,187.6,215,164.2,176.6,215.5,201.3,168.8,227.1,170.3,199.1,92.8,117.8,118.04,233.4801423
2020-03-03,292,275.7,104.1,127.3,172.1,178.3,97.2,169.2,169.2,194.2,175.4,204.4,248,330.8,120.2,187.2,218.2,211.3,222.1,197.5,215.8,166.1,176.6,215.5,204,189.4,227.1,170.6,199.3,92.8,118.8,118.94,235.5491091
2020-03-04,293.1,277.9,104.1,127.3,178.3,178.3,97.4,169.3,169.2,196.9,176.4,204.4,248.1,331.9,120.5,187.2,218.2,213.8,224.8,198,217.3,168.8,176.6,216.6,204,189.6,227.2,170.8,199.5,92.8,122.7,120.72,236.4701208
2020-03-05,298.6,277.9,104.1,127.3,178.3,205.4,97.5,174.3,169.2,196.9,184.2,204.4,250.4,335.5,120.5,187.5,220.7,213.8,225.7,198,218.5,168.8,177.3,216.6,205.8,190.6,227.5,170.8,202.2,92.8,122.7,120.72,238.5053888
2020-03-06,301.7,313.5,104.6,127.3,178.3,209.9,97.5,174.7,169.2,196.9,184.2,204.4,250.7,367.4,140,187.7,220.9,213.8,231,198.1,218.5,169.4,178.1,219.8,206.7,190.6,227.5,170.8,210.7,98.6,122.7,123.16,246.178458
2020-03-07,302.3,316,104.6,127.3,178.3,214.1,100.3,180.4,170.5,196.9,184.2,204.4,260.2,370.4,177.5,187.7,225.4,213.9,232,207.2,218.5,170.2,188.3,219.8,206.7,190.8,244.5,170.8,213.2,98.6,123.2,123.61,252.1361874
2020-03-08,302.3,318.4,104.6,127.3,178.3,214.5,129,180.4,174,204,184.2,204.4,261.3,389.2,177.5,191.3,238.1,213.9,232,207.2,218.5,170.2,189.9,220.3,206.7,191.8,244.5,209.2,214.2,98.9,127.9,128.01,255.9500063
2020-03-09,302.3,318.4,114.6,133.1,189.8,216.2,138.4,183.5,174,204.8,184.2,208.3,261.9,389.9,177.5,195.7,248.1,213.9,233,207.2,218.5,170.2,190.2,220.3,206.7,191.8,244.9,210.2,222.7,99.3,127.9,133.63,257.9050497
2020-03-10,302.3,318.4,122.2,134.7,193.5,219.5,139,185.4,174,204.8,184.4,211.6,285.3,404.7,177.5,196.8,258.4,217.7,257.7,207.2,219,170.2,190.6,228.4,206.7,191.8,244.9,221.7,222.7,99.3,127.9,135.13,265.7175287
2020-03-11,305.6,318.4,122.2,135.4,193.5,219.5,144,185.4,174,204.8,184.4,244.5,287.3,417.1,178,211.7,259.7,220.6,257.7,232.5,219,170.2,190.6,228.5,206.7,191.8,244.9,224.4,222.7,102.7,127.9,136.26,270.0426457
2020-03-12,305.6,319.3,125.1,135.4,193.5,219.5,144,187.2,174,204.8,190.6,246,287.3,417.1,202.3,212.3,261.3,225.1,257.7,237.3,219,170.2,191.2,228.5,210.5,194.3,244.9,224.4,222.7,103.9,164.7,146.07,271.4022025
2020-03-13,305.8,322.6,138.9,136.1,196.1,219.5,144.2,206.1,174.5,207.3,193.4,246,287.3,417.1,211.6,212.4,261.3,228.7,257.7,242,219,170.6,191.2,229.8,211.1,203.6,246.3,224.4,222.7,103.9,166.1,146.39,272.7853632
2020-03-14,305.8,324.5,141.3,136.1,196.1,238.1,144.2,206.4,174.7,207.3,193.4,251.4,287.3,425.9,221.4,212.4,261.3,228.7,291,242,220,170.6,191.2,230.4,211.9,203.6,246.3,224.4,222.7,104.7,167,146.48,285.9825415
2020-03-15,305.8,324.5,147.6,143.9,214.6,241.3,144.2,208,174.7,217.4,193.4,251.4,287.3,426.1,227.8,212.4,261.3,233.5,291,271.2,220.7,170.8,195.4,240,211.9,219.9,246.3,224.4,244.6,104.7,167,149.54,286.8951064
2020-03-16,305.8,325,159.1,155,228.7,242.3,151.9,208,174.7,224.5,193.6,251.4,287.3,426.1,234,212.4,261.3,244,295.9,271.2,220.7,170.8,199.2,240,211.9,221.3,246.3,227.8,248.9,104.7,177.9,160.27,287.2801614
2020-03-17,314.1,326.9,164.1,158.7,233.3,247,151.9,208,174.7,229.4,193.6,251.4,287.3,426.1,241,212.4,265.8,245,295.9,271.2,227.7,188.6,199.5,240,217.5,221.3,246.3,227.8,248.9,104.7,179.9,165.16,288.545295
2020-03-18,315,327.9,179.1,160.2,242.3,248.1,152.7,208,174.7,231.4,193.6,251.4,287.4,426.4,255.2,213.2,273.9,247.6,303,271.2,227.7,188.6,199.5,240,217.5,221.3,246.3,227.8,249.5,104.7,179.9,175.14,290.4086353
2020-03-19,316.6,328.6,182.2,160.6,251.2,269.7,153.5,208,174.7,235.8,193.6,251.4,291.6,426.4,255.2,213.2,279.1,247.8,306,274.7,227.7,191.7,199.5,240,217.5,222.1,246.3,227.8,251.8,104.7,180.4,175.27,293.4769899
2020-03-20,322.5,328.6,194.9,161.9,252.1,277.1,153.5,208,174.7,241.8,193.6,251.4,291.6,426.4,255.9,213.4,280.3,253.2,306,274.7,227.7,191.7,199.5,240,217.5,229.1,246.3,228.6,252.6,104.8,219.3,176.4,294.9308527
2020-03-21,324.1,328.6,203.2,161.9,252.3,287.4,153.5,218.4,176.6,252.8,193.6,256.2,291.9,426.5,256.7,213.4,280.3,267.2,306,274.7,227.7,191.7,207.1,240,217.8,241.6,246.3,229.3,252.9,104.8,219.5,178.11,297.2202235
2020-03-22,327.1,328.7,203.2,162,252.3,287.6,164.7,220.3,176.6,253.2,193.6,257.2,292,426.5,256.7,221.6,280.3,267.2,306.2,274.7,227.7,191.7,207.1,242.4,219.2,242.9,246.3,238.7,252.9,104.8,221.4,178.11,297.7408742
2020-03-23,327.3,333.2,203.2,164.3,252.3,287.6,178.9,220.3,176.6,253.2,194.9,257.4,292,427.2,256.7,221.6,280.3,275.6,306.2,275.5,227.8,192.3,207.1,242.4,219.2,242.9,246.5,238.9,254.1,106.8,221.4,180.24,298.3897965
2020-03-24,328.9,334.2,214.3,165.3,252.3,307,178.9,220.3,178.7,253.2,194.9,270.5,298,427.2,256.7,222,280.3,293.2,306.2,275.5,232,200.3,208.6,252.7,219.2,243.2,248.6,254.4,254.1,106.8,225,180.5,305.894153
2020-03-25,334.1,337.1,218.5,170.2,252.3,307.6,178.9,220.3,179.9,253.2,194.9,280.9,318.6,427.2,256.7,222,280.7,294.7,308.4,283.1,233.1,200.3,214.3,253.1,219.2,244.5,258.9,255.8,254.1,107,225,181.4,308.3464863
2020-03-26,346.1,337.1,218.5,170.2,252.8,313.9,178.9,220.3,182.1,253.2,194.9,280.9,318.6,427.2,256.7,222,281.6,295.5,327.1,286.7,233.1,201.1,214.3,253.1,223.4,244.5,272.8,255.8,258.7,107,225,183.38,317.66
2020-03-27,353.1,337.9,218.5,170.2,252.8,313.9,178.9,220.3,186.4,253.3,194.9,291.8,319.7,427.6,256.7,222,287.1,295.5,342.8,286.7,233.1,201.1,215.3,253.1,223.4,249,275.3,255.8,258.7,107,241.7,187.25,318.5638052
2020-03-28,353.1,337.9,222.6,170.2,252.8,340.5,178.9,220.3,202.9,253.3,195,306.5,320.2,429,256.7,222.6,287.1,295.5,345.7,289,233.1,201.2,227.6,253.3,223.5,254.4,275.3,255.8,262.2,107,242.3,195.62,334.36
2020-03-29,361.5,337.9,225.4,170.2,253,347,179.4,220.3,216.6,259.2,195,307.4,327.4,429,256.7,224.1,288.3,295.5,345.7,289,233.1,201.8,233.1,253.3,223.7,254.4,275.3,255.8,262.3,107,242.3,195.68,335.8
2020-03-30,365.1,337.9,225.4,170.2,255.7,362.7,179.4,222.4,216.9,267.9,195.5,307.9,327.4,429,264.7,224.1,290.6,296.5,345.7,289,233.1,202,235.7,256.9,223.7,262.5,275.3,255.8,266.3,107,242.3,196.15,335.8
2020-03-31,365.2,337.9,225.8,170.2,255.7,379.6,183.1,227.4,216.9,282.6,195.7,307.9,327.4,429,266.2,224.1,290.6,306.1,356,289,246.4,202.2,244.1,257,227.6,265.9,275.8,255.8,266.3,109.2,243.2,196.35,335.8
2020-04-01,365.2,337.9,226.2,170.2,255.7,394.5,185.5,227.4,216.9,285.5,195.7,307.9,329.1,429,268.4,228.9,290.6,314.6,357.9,289,246.5,202.5,244.1,257.3,227.8,265.9,288.3,255.8,275,109.2,246.3,196.38,336.3608945
2020-04-02,365.2,348.4,226.2,172.5,256,395.5,186.5,237.5,223.3,285.5,195.7,311,329.1,434.3,269.9,234.7,290.6,325,358.1,289,250.6,202.5,244.1,257.3,230.2,275.2,288.8,255.8,275,109.2,253.8,196.38,345.4308155
2020-04-03,365.2,352.1,226.2,172.9,256.3,407.9,190.7,242.2,270.7,285.5,202.1,314.8,344,434.5,269.9,234.7,290.6,346.3,363.8,289,259.3,202.5,247.3,261.2,230.5,275.2,289,255.8,275,109.2,254,202.14,350.94
2020-04-04,369.1,352.1,226.2,183.4,256.3,420.8,190.7,242.9,278.5,288.9,204.2,327.4,359,435.2,270.4,234.7,290.7,346.3,363.8,289,264.6,219.1,248.3,267.2,230.5,279.9,291.9,255.8,279.5,109.2,256.4,205.69,357.62
2020-04-05,370.6,352.9,226.2,197.7,320.6,421.2,190.7,248.2,285.1,290.1,210.6,337.2,359,438.8,270.5,234.9,292.5,349.3,364.7,289,264.6,219.3,248.3,267.2,230.5,280.1,292.1,255.8,279.5,141,264.1,211.47,357.78
2020-04-06,372.2,359.3,226.2,220.7,323.6,421.5,190.7,252.5,285.7,299.9,210.6,346,364.4,438.9,270.7,237.5,306,351.4,373.8,289,264.6,219.8,248.3,267.2,230.5,301.4,292.1,257.7,281.1,141,266.7,219.89,363.38
2020-04-07,375.5,359.3,231.1,223.1,331.8,421.6,192.8,252.5,285.7,304.1,210.6,351.2,364.6,438.9,272.4,237.5,310.9,351.4,374.3,289,265.7,221,248.3,267.4,230.9,301.9,292.1,265.3,281.1,151.5,266.7,221.21,363.54
2020-04-08,388.2,359.6,231.2,223.1,351.8,421.6,197.6,253.9,285.7,305.1,210.6,351.7,364.6,438.9,273.2,237.5,313.7,351.4,374.5,289,268.1,221,248.5,277.8,230.9,310.5,295.7,269.6,281.1,151.5,266.7,221.21,363.6
2020-04-09,396,359.6,235.6,230.7,359.9,423.3,210.7,253.9,299.9,305.1,210.7,354.3,364.6,447.2,273.2,238,314.8,351.4,374.5,289,268.1,221,248.5,277.8,230.9,311.8,298.7,275.6,281.1,151.5,266.7,221.97,363.66
2020-04-10,397.6,359.6,235.6,232.4,371.4,423.4,211,253.9,316.8,305.1,213.8,359.5,364.6,455.3,276.4,238,315,351.4,374.5,291.5,268.1,221,250,277.8,230.9,320.6,318.2,276.5,284.3,151.5,271.5,221.99,370.04
2020-04-11,397.6,359.6,235.6,233.9,371.7,423.4,213.7,255.6,316.8,305.1,214.4,370.1,365,457.7,278.9,238.4,316.3,354.2,374.5,292.7,278.3,225.1,263.1,278.4,235.2,326.9,322.6,276.5,284.3,174.3,275.3,225.98,371.38
2020-04-12,402.1,359.8,235.9,233.9,391.7,423.4,214.9,255.7,321.7,305.1,214.4,376.7,365,458,292.4,238.4,316.3,356.5,374.5,293,278.5,225.1,279.7,283.6,242.9,338.2,322.6,276.5,285.4,179.8,275.4,225.98,376.26
2020-04-13,404.5,364.2,240.3,233.9,391.7,423.4,215.1,256.3,321.7,305.1,214.4,377.4,365,458,301.4,238.4,316.3,357.1,395.6,293.7,278.5,225.1,286.1,298.4,243.5,338.2,324.2,287.1,291,179.8,275.4,225.98,388.84
