Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-12-17,555.9,629.8,653.9,585.8,570.4,459.7,675.4,665.6,430.2,660.1,436.6,584.2,412.8,711.3,488.4,673.6,575.6,638.3,618.8,644.5,631.2,624.2,445.8,561.6,783.4,814.4,576.8,457.4,667.4,890.2,,445.8,720.9946581
2020-12-18,561.3,629.8,653.9,585.8,570.4,472.7,675.4,665.8,430.4,660.1,436.6,598.2,412.8,711.3,490.4,675.4,575.6,638.3,618.8,644.5,638.2,624.8,445.8,561.6,783.4,817.4,576.8,457.6,667.4,906.6,,445.8,723.7437201
2020-12-19,567.8,629.8,653.9,585.8,570.4,472.7,675.4,665.8,430.4,660.1,436.6,615.4,416,711.3,499,675.6,575.6,638.3,618.8,645.5,638.8,624.8,445.8,561.6,783.4,832.2,576.8,457.6,667.4,927.6,,445.8,728.0043985
2020-12-20,567.9,635.9,653.9,585.8,582.2,472.7,675.4,665.8,430.8,660.1,436.8,620.8,416,765.3,499.4,686.2,582,638.3,618.8,645.5,638.8,624.8,445.8,561.6,783.4,833.6,576.8,457.6,667.4,940.8,,445.8,762.472814
2020-12-21,571.3,635.9,653.9,589.2,582.2,472.7,675.4,665.8,431,660.1,436.8,623.6,416,774.3,499.4,703.2,582,638.3,618.8,645.5,640.2,634.6,445.8,561.6,783.4,841,576.8,466.4,667.4,940.8,,445.8,770.8691887
2020-12-22,580.9,635.9,653.9,589.4,582.2,472.7,676,672.4,431,660.1,436.8,623.6,435.4,780.9,499.4,703.4,582,638.3,618.8,645.5,640.2,634.6,455,561.6,783.4,860.8,576.8,473.4,667.4,940.8,,455,777.0434003
2020-12-23,596.7,635.9,655.7,589.4,582.2,472.7,676,672.4,431.2,660.1,437.2,631,435.6,782.5,499.4,703.4,582,638.3,618.8,645.5,640.4,634.6,455,562.8,783.4,861,576.8,473.4,667.4,940.8,,455,778.5355218
2020-12-24,596.7,635.9,655.7,591.6,582.2,472.7,679.2,672.4,431.2,660.1,437.2,635.2,435.6,782.5,499.6,703.4,582,638.3,618.8,645.5,640.4,634.6,455,568.6,783.4,861,576.8,483.6,667.4,940.8,,455,778.5786853
2020-12-25,596.7,635.9,655.7,591.6,582.2,472.7,679.6,672.4,431.2,660.1,437.2,635.8,435.8,782.7,506,703.4,582,638.3,618.8,645.5,654.6,634.6,455,568.6,783.6,861.4,576.8,492.4,667.4,940.8,,455,778.8273077
2020-12-26,596.7,635.9,655.7,591.6,582.2,472.7,679.6,672.4,434.2,662.1,437.2,635.8,435.8,783.1,509.2,703.8,583,638.3,618.8,645.5,659,634.6,455,568.6,798.6,861.4,576.8,498.4,667.4,940.8,,455,779.3427803
2020-12-27,596.7,636.1,655.7,591.6,582.2,472.7,679.6,672.4,434.8,662.1,437.2,635.8,435.8,783.5,514,703.8,583,647.7,618.8,654.1,664.4,636.6,455,568.6,803.6,862,576.8,513,675.6,941.2,,455,779.9079482
2020-12-28,596.7,636.1,659.1,591.6,588.4,472.7,679.6,674.4,442.2,662.1,437.2,635.8,435.8,783.5,514,703.8,583,660.3,618.8,655.3,680,636.8,455,568.6,803.6,862,576.8,516.8,678.6,941.2,,455,780.0832893
2020-12-29,600,640.1,659.1,591.6,591.2,472.7,679.6,674.6,449.2,662.1,437.6,635.8,435.8,785.5,514,703.8,583,660.3,620,655.3,682.6,636.8,455,576,803.6,862,576.8,516.8,680,941.8,,455,781.9541802
2020-12-30,601.9,640.1,659.1,591.6,599.8,472.9,679.6,674.6,449.2,662.1,437.6,635.8,435.8,794.1,514,703.8,588.8,660.3,620.6,655.3,682.8,636.8,458.4,576.6,803.6,862,576.8,516.8,693.8,942,,458.4,789.8713923
2020-12-31,601.9,640.1,659.1,607.8,599.8,472.9,679.6,674.6,449.2,662.1,437.6,641.4,435.8,794.1,514,703.8,588.8,660.3,620.6,655.3,682.8,636.8,458.4,576.6,803.6,862,576.8,517,693.8,942,,458.4,789.9345311
